,credit_score
0x0268f26c311fee1e2652b78e0f4b186239bb30e3,791.7346383904296
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,791.1908646003263
0x00847f96c75f1fd63f6d625a3342ba0123b20200,789.5595432300163
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,789.5595432300163
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,789.5595432300163
0x016fa60107319e33386641ae9002ea59706379d5,789.5595432300163
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,789.5595432300163
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,787.9282218597064
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,787.3844480696031
0x036161ee78969e00d3ea480f2139357fd77247ac,786.8406742794998
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,786.0250135943447
0x057cbdf52f285319235983ef77ad96dfc9ce9620,786.0250135943447
0x0357c980e66e6ef343a35715138b7670b0ae74c5,785.2093529091898
0x05385d702678e30c71fe795f9193fc12e1bd37b1,784.6655791190864
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,783.5780315388798
0x0607aa9076c72dab964a04dbf73ef9ba58206997,783.5780315388798
0x0351c94cae69947448969ca8b6fef20dfe14203b,783.5780315388798
0x04261f3a4f4e244b80ed7e3d8b7ff28abd6c4dc9,782.4904839586732
0x040c1749900642febd1cec7955633923ac1d8666,781.9467101685699
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,781.4029363784666
0x03205689ad8d8e3838e244f925cf888275ac01c6,780.8591625883632
0x0070bc9033adf1e49517f98304f41f778d370208,780.3153887982598
0x01213e995cd6272ebbb929311b50787296f25600,779.7716150081566
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,778.9559543230016
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,778.9559543230016
0x0267c774380db18ed0c9ca3e41ed086e53750480,777.8684067427951
0x03f8420b1754b086ed30543f071fbd8282c5fa84,777.8684067427951
0x02b40f2f6b29db95866775e732352f6686885fa3,776.7808591625883
0x01952760a2f72cfa13b3557b6e015b40126961c0,776.7808591625883
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,775.9651984774334
0x0470a2b7b6b48d5d8a8f42f8fbf10218ea416755,774.6057640021751
0x025466fb7e5351313939f54399fae325b62e53bf,774.6057640021751
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,774.6057640021751
0x018a5329c9b24f31bff452166c73369354ae71a6,774.6057640021751
0x00000029ff545c86524ade7caf132527707948c4,773.2463295269168
0x030347c0ef50f625e3172ddeabb921067e85730c,772.7025557368135
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,772.1587819467102
0x00778698bbc902543b596af6e7c0aa13b614162d,771.6150081566069
0x009c8da3408c57e8c4b6872fbbdf832dadf45c5e,770.5274605764002
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,770.5274605764002
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,770.5274605764002
0x0365ad837b20583a235b652cfce03987561c9948,769.1680261011419
0x01087080dca984b607e1ebf263330431f979e528,769.1680261011419
0x0082a12e195b8f31660830132e72716225382075,768.3523654159869
0x05587a5e2cc8e154373ad05db9738ab3e672fb79,767.8085916258837
0x036dbbd11bf2958377e459cb75fec9bb9944785a,766.721044045677
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,766.721044045677
0x05d373d910177db708cded252f6129f9ab7890b7,766.721044045677
0x03733ca219c6418adba6f120daca918eb3f67738,765.6334964654704
0x04b98ee207121943d1e76080a5b4b93345663335,765.089722675367
0x0477455e0e65928b993ba49bbbd5ce8d434fe1d2,764.5459488852637
0x05de2c64e8b7d2b85c1e45843c3e97db0d3dd0ff,764.0021750951604
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,763.458401305057
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,761.8270799347472
0x0540a183be580660a4c7399311b080fe13b06a11,761.8270799347472
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,761.8270799347472
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,761.8270799347472
0x047a1f7235a03aa9016061b16b54da901044fe0e,761.8270799347472
0x017b69d5d9325f15c278a658a619a49bdb4d6665,760.1957585644373
0x001bc97d92e1a30b02d4e75be25f06063555d556,759.6519847743339
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,759.1082109842305
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,758.5644371941272
0x0214c5c41f5249166aab9a12213ac0e2119d2cc8,758.0206634040239
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,756.9331158238173
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,756.9331158238173
0x05c0498541807d238450690d4d8a0149e0a84e4f,756.9331158238173
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,755.8455682436107
0x051464267416f04a0b38b081f7f6eb150a588dfb,755.3017944535073
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,754.7580206634041
0x035e72ef297547349d8ce3573ebb8e10dc639816,754.2142468733008
0x022b3fa410364e1e28054b704b0da3b67aa6dc90,753.6704730831973
0x0577ba0a9145afa894becc8f2387711fd48a6e04,752.8548123980424
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,752.8548123980424
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,752.0391517128875
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,751.4953779227841
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,750.6797172376291
0x024e14fa72c351f132475f297f64521a7fae286a,750.6797172376291
0x055f10edf3684e20dca3c20c063c736da702bcfb,749.5921696574225
0x008a34511b9808c41237d7568e409141ab10796b,749.5921696574225
0x0356ece0b66df94ba8448075d0aa26453dd406cc,748.7765089722676
0x031d132adc8141130bd55be6583edded884497f4,748.2327351821642
0x05da09fd7515bd600b89b89c0039d09bd91bf0c2,747.6889613920608
0x02744561ef8292feec44b87d08e8961bb4e29bd8,747.1451876019576
0x05810cd51a819eb4cdfa4bdba27a90feec167926,746.6014138118543
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,746.0576400217509
0x008f1edc31890f9c66d4b9cf24c78dd651502274,745.5138662316476
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,744.9700924415444
0x029b56845268708b6b05a90f761ebfe15151c738,744.4263186514411
0x04962bc8ed7ea4f608dedf636790035d058b1daf,743.8825448613377
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,742.794997281131
0x02d27262a78932e692eb9330646987559670bbda,742.794997281131
0x0194d076503771b976a062c4cde310b13d3e9960,742.794997281131
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,741.7074497009244
0x000a3d1bef684a7c029267a26068de56b1c1b4dc,741.1636759108211
0x0199a54ad38f4d55b3819517d3fea232ae33f673,740.6199021207178
0x05f5471afc2822d6a8a72bffeb8d809518e87e7c,739.8042414355627
0x030745377d953913b2af2a64d961287ff800f7e0,739.8042414355627
0x0524c91701fcc461c90b3120769b5f295f706a16,738.1729200652528
0x031291aa04a24e90fa704ae1a51598944c55de4a,738.1729200652528
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,738.1729200652528
0x026a94e94cc11b082cd663b9d92fd07a6d708887,738.1729200652528
0x05bbf0c12882fdecd53fd734731ad578af79621c,736.8134855899946
0x0014dfac19477a83d7354e6eaac28642c1959398,736.2697117998912
0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,735.7259380097879
0x051b903060920fc5751479a85ad5340587267a53,734.094616639478
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,734.094616639478
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,734.094616639478
0x016a42b47b051be2946a35fb72774e00a7b8e820,734.094616639478
0x0228c4032162fc5485f00f2638822c15f32ca561,734.094616639478
0x011b042a0573972f547b885c86279291b04c6020,732.1914083741163
0x02238e3ff83f90c8299663119271d24a105158fa,732.1914083741163
0x00246f7813397868b1beec56e1677efa47816dae,731.3757476889614
0x008af94ec70860b667caec3a2e2de07597db90c6,730.8319738988581
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,730.2882001087547
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,729.4725394235998
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,729.4725394235998
0x002aea16059a7d4bef638a03b61a9e80ef07e745,728.3849918433931
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,728.3849918433931
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,727.2974442631865
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,727.2974442631865
0x017e019d6344b47854635ee87f728831260c87b5,726.4817835780315
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,725.9380097879282
0x01663114bff8c87677c61a4a20e62339cb15e58d,725.3942359978249
0x05ea34e37b28962b9f17fce9cff68637ebb80e58,724.8504622077215
0x0099a7b429f7541cbda34d6aa8cd82181fbb8bb5,724.3066884176183
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,723.2191408374117
0x0080a01a45d5e023435dc82970ec2681a5ae050e,723.2191408374117
0x058b7ae6b79a769d365eb52883369b6fda899ec5,723.2191408374117
0x02b56b480fd9350fc83dbe2918a76c60232b4001,722.1315932572049
0x02eb1d753bea18fd83562467a321dcd88d9773f1,721.5878194671017
0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,720.7721587819467
0x05b26f4df5372eefabb23039b69e2eabc8684666,720.7721587819467
0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f,719.9564980967917
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,719.4127243066885
0x020d56e549db2ca35fac74118b28f159500701c0,718.8689505165851
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,718.3251767264818
0x012ced3e78c1a70e156537e580f6fed3954b2e84,717.7814029363785
0x0538146cff9325928f6394661fd6d0cc5b792edb,717.2376291462753
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,716.6938553561718
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,715.8781946710169
0x02a83b64466333f227303407d37c7e8e8fefd5b6,715.8781946710169
0x0598b27a62dfed32267c65f71d212636828a5599,715.0625339858618
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,714.5187601957585
0x05db3ffc9fd3f5bef6e29ae05add64a83bbcc159,712.8874388254486
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,712.8874388254486
0x026d639c41b00c686ad758543cf569dfcf2e3d4a,712.8874388254486
0x0505bad45bc350d3fdcd670800343626696d5ec6,712.8874388254486
0x041b26d91b8522a00d1c2a484c397a612c82fc3a,712.8874388254486
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,711.2561174551386
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,710.4404567699837
0x021fe7301b7e40ef740ba6bc4957864967aaa2f1,710.4404567699837
0x03a151746661bea0942281ec949de76eb6b4f6f2,709.6247960848287
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,708.8091353996737
0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,708.8091353996737
0x05b68b3510021ebd6e2f1f49a1d4574437853602,707.9934747145188
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,707.4497009244154
0x05c2879f011db90cbe5387c8415fc8fe5e81efda,706.9059271343122
0x00d94da07ea932ed8426e8dfd06615bda49b8022,706.3621533442088
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,705.8183795541055
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,705.2746057640021
0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,704.4589450788473
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,704.4589450788473
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,703.6432843936922
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,703.0995106035889
0x052ca94ed9ccfe1f84844ec9b4705c13279f1fd9,701.1963023382273
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,701.1963023382273
0x0611afbf50787361164004b2596719e5116b7315,701.1963023382273
0x04e40c8f0b5c7e71d2eaca55387405326d533f56,701.1963023382273
0x007078c8001b515b14000cc78306072a5dfd55b3,701.1963023382273
0x05f54eaf83bb7cb628a6424beb527eed605ac610,701.1963023382273
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,699.2930940728656
0x048ab378049f7763e5c728fe551ae19115b2bb20,698.7493202827624
0x0256ba1f18ca0f91a93bdb2f218d91dd20ee428a,698.2055464926591
0x003e9a119439ef34de3237034cee95675b01d5d4,697.6617727025557
0x05c6df5d4cc1158629ffef15d67e34eee73a77b2,697.1179989124524
0x02b05a37642df584a9586ffd1008b1898f470835,696.5742251223492
0x03a493d043b71da48fd882161dae488abe112432,694.6710168569875
0x00010a708585ba4812a1c5976182626c75cb7a6b,694.6710168569875
0x020265bc7ecc8b018c496f8bc4c6aa3ed1784e5a,694.6710168569875
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,694.6710168569875
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,694.6710168569875
0x00e14bea17f4e951fb695c52a66b3429da55a117,694.6710168569875
0x005ab5979532d34dc60a4582597464df0b5a7c87,692.4959216965742
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,692.4959216965742
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,691.6802610114192
0x00677d8b6fda25b199539633a8cd07074c855cb7,690.8646003262643
0x03c48ba8fcd46b9b4419cd57063978769efb8de8,690.8646003262643
0x042b2a2eb841b7166504fdb1617244724176eb91,689.5051658510059
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,689.5051658510059
0x016a6738cdf51365f2f5e30c82931553e0a93262,689.5051658510059
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,688.4176182707994
0x03e4c2f13d937db549d35f606fc74a1034de362b,687.873844480696
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,687.3300706905927
0x027c04aae42b4143f5718ab191ef5668c268c09b,686.7862969004894
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,686.2425231103861
0x047f78ef663432cd15d28c0b7098bd6236442264,685.6987493202828
0x040cc4bff13c6baecc8f49d56b10012e2715fb0c,684.0674279499727
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,684.0674279499727
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,684.0674279499727
0x002775390698ef16589bb22bba37ae7906ae2f36,684.0674279499727
0x05e843051a31c0abd1fd35b5b08ead0345c3b7e1,684.0674279499727
0x05318780cf680ef49f9aa4edb40b628462029bd6,682.4361065796629
0x024053954b25e537a1eec0473d59e9d5e0b54200,681.8923327895595
0x02349bc43d584a0f18fef86627d22eb4f362454b,681.3485589994563
0x005e5cac6eb7637edf689403e01b86bda451ef61,680.804785209353
0x014930c2d8878759763f3ac2a492ff94073fd80f,679.7172376291462
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,679.7172376291462
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,679.7172376291462
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,678.6296900489397
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,678.0859162588363
0x0092f6fe26d0c54f9e60326e8d93cf6770cdf494,677.542142468733
0x05f590fb73b66c9a681101e8bbd868975fb2b3c5,676.726481783578
0x038c266d54f2a143b8604343bcaf28caba4e8939,676.726481783578
0x03e9a17304a1c1fe229965616b7dddcd96579a29,675.9108210984231
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,675.3670473083198
0x039e2604295ba89a83588107391aed3cce36b97f,674.8232735182165
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,674.279499728113
0x0036534c48a754163f0f446601f36bcfda840f57,673.7357259380098
0x03630da783ae465b0afb812f7bc6374d677b0829,673.1919521479065
0x0470cd31c8fcc42671465880ba81d631f0b76c1d,672.1044045676998
0x0140c762c812c087e5b63d1f36022cf349628d45,672.1044045676998
0x02be55b9045cfa9195e851c35896b33da3693764,672.1044045676998
0x04e1a99f76658931ef68f1b6a948378834282954,671.0168569874933
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,670.4730831973899
0x024c33affbf5499b02d97ccc3358dcbc7640d1d0,669.6574225122349
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,669.6574225122349
0x04541945d4d64141a70d355c6775173323551724,668.8417618270798
0x03247269bad6aa35ef79ff7f674d714c64d26611,668.026101141925
0x00b7af5a4aaafd2ae2721ac415de840dd84efc5a,668.026101141925
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,667.21044045677
0x039b0cac8f2257a805ae79431fc6daf67bd235fa,666.6666666666666
0x05acb1438730ca2e4ae69689c82a00731752a400,663.4040239260468
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,663.4040239260468
0x023876998090f4a06ad08b13fd942e44d3168d2e,663.4040239260468
0x029d81af39e6969033906aa51ba0a2e5f055fd43,663.4040239260468
0x034c69160676cd0f0ee35719a93343ea066e31a4,663.4040239260468
0x02803ab2f41603f75d57ab98871baf84b0c80e90,663.4040239260468
0x04e6e7c324cfb56173d2028e18bf3207b169a71a,663.4040239260468
0x0614d8ff2f527455e8fd8b4ed88abf3eab918f76,663.4040239260468
0x046b9d060f49400b6a6f1210ef191b019cce9030,663.4040239260468
0x028f328c1e4ca62717b830db377ee1582bc1ece2,663.4040239260468
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,663.4040239260468
0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,660.1413811854269
0x02aa6d3779d28383d69cd4221cd7dc2685011337,659.5976073953236
0x005ae07a1782019253917d76334a0579ac3a9b64,659.0538336052202
0x025792a600b4844383a838f9ca9d97394ad23369,658.5100598151168
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,657.9662860250136
0x033a0f17fb49d292785f02b959227cf5cf50f21a,654.7036432843937
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,654.7036432843937
0x060557d6362d3f7e40381571fc85525c61c064c8,654.7036432843937
0x0258aa61198204d52dbed666326bed75b3a09126,654.7036432843937
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,654.7036432843937
0x01173bd5895acf19c67f6170f15d503d4153cf04,654.7036432843937
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,654.7036432843937
0x04eefaeb6f90a5627dba307c15a65acf3e589573,654.7036432843937
0x05327ca0590e721d5af0549ec40415d05155a2a4,654.7036432843937
0x045fd671c4d7da33629475def9ababecc339c020,654.7036432843937
0x024fa9444a644ca26705a48486b05d74292412aa,654.7036432843937
0x0550dec49ceb48508c847161bb2486fff347d6fc,651.4410005437737
0x020fe455d61d20f1f7eab9c3f9540a3ab8a35482,650.8972267536705
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,650.3534529635672
0x03485453f0b0511dd6bd4173ad05093b1e0313de,649.8096791734639
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,649.2659053833605
0x00db170287aaa8a93b08cda808af76d11a5f0fff,648.7221315932572
0x0259575795db48a8dbc036ca387762c95ceee9b5,648.1783578031539
0x05393e3a9e6bedfb8d42af2e4087c7944359619a,647.6345840130505
0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,646.2751495377923
0x0341ab2d783648be716fa78a48eedf13f151335e,646.2751495377923
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,646.2751495377923
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,646.2751495377923
0x0003f46779806fe779e7f30eec95dbdb4d45840b,644.915715062534
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,644.3719412724307
0x000006eee6e39015cb523aebdd4d0b1855aba682,643.8281674823274
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,643.2843936922241
0x000000000a38444e0a6e37d3b630d7e855a7cb13,642.7406199021207
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,642.1968461120174
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,641.653072321914
0x019218cb876c7e22a903ca74c0b62ec90344920d,640.8374116367592
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,640.8374116367592
0x04063f483786be70695cccd10ae7ef4c7f6224e3,638.1185426862426
0x033185ecc07fe116859d5fc721802d724b85c4e7,638.1185426862426
0x05e0a46a3a96478f8c6915f57e8089b3397e7cea,638.1185426862426
0x0108678baac8accdcbff80294564f74725330907,638.1185426862426
0x034f5434e14148a554c38f72118239d3b4078888,638.1185426862426
0x053ab16a247321e312f3a8a2a0a8abda48707241,638.1185426862426
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,638.1185426862426
0x0467661949ee9b85e78c5798731b2204e0ba2974,638.1185426862426
0x013274aa75bbc3bd7acff906e564edbbb50dce08,635.6715606307775
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,635.1277868406743
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,634.584013050571
0x01b27aeaa3b67577609538155d637b08f0779069,634.0402392604676
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,633.4964654703643
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,632.9526916802611
0x00dc7f0ff419ed1634728a77146c6754541d2b82,631.8651441000543
0x000f4432a40560bbff1b581a8b7aded8dab80026,631.8651441000543
0x019271b315e55cd40d409ef21ede9c3b61646736,631.8651441000543
0x02b664da23a3b5480f710785fd5926ee1d055788,630.2338227297444
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,630.2338227297444
0x058aebff10cdc3057570cfc360ab9754da0d1241,630.2338227297444
0x01e91f9f5612d156f617474a8c231fa3eda78f56,629.1462751495378
0x02608d35121db289427f6fd4fa53e93b5cae0bdf,628.6025013594345
0x03413203ef38895fb2661a62046949893ae9fd6b,625.8836324089178
0x0230bc307520081725023ab397785a35a96f233c,625.8836324089178
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,625.8836324089178
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,625.8836324089178
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,625.8836324089178
0x0487fed00e5f5e81507b1cd6e851b741a4a020fd,625.8836324089178
0x0171ed588582d1df472015623dcb426d0a1de431,625.8836324089178
0x0225949faef9a120994a5501e30a161b418b6371,625.8836324089178
0x03607361b844e659f4e8846af200074e219513e2,625.8836324089178
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,623.1647634584014
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,622.3491027732463
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,622.3491027732463
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,621.5334420880913
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,620.989668297988
0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,619.6302338227298
0x0018d044b946ede86b43bb3b964a45772a5abeb9,619.6302338227298
0x0600de154559da51a7b68388cedc72bdda941ddb,619.6302338227298
0x0618e615c8c9b5efc8c8eadc68be7182bdc455e2,619.6302338227298
0x054d68e679dcc51ae2f9bd66d0e260947225d128,617.9989124524197
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,617.9989124524197
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,615.0081566068516
0x027af3fec91de9714ad0540be7b03487f332238d,615.0081566068516
0x04381813e17b6198435cdb83712d11d0eabd3217,615.0081566068516
0x04a72dd82489175d80e1c165e1aba1771955a0f0,615.0081566068516
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,615.0081566068516
0x03a27a0bd8c8451480e04535690cf131423836e3,615.0081566068516
0x04ea240f764d8784d76485863ee5accf9e336f9e,615.0081566068516
0x04288d0b8bc6298a7cc26f367f42932d71c79d9a,615.0081566068516
0x03886228bb749eeba43426d2d6b70eba472f4876,615.0081566068516
0x05d959ff10fd30616b1b23cb012f2f71cd6c42d8,612.289287656335
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,611.47362697118
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,611.47362697118
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,610.6579662860249
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,609.8423056008701
0x0081b2ec2af3f22528d6581e6554aaba5141e985,609.8423056008701
0x000e9bd1d42999446d60ff60f1fb3afb13604202,609.026644915715
0x01ce064bf433bb179791260c080630fe63684eac,608.4828711256117
0x03e94fea140cdef59f28a97e8a465cc2457c045f,607.3953235454052
0x029de7a8c9511978c4795beccf60553d36318cfd,607.3953235454052
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,607.3953235454052
0x05941c397545b80cc196fe139b989ab1be63197c,606.3077759651985
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,605.2202283849919
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,605.2202283849919
0x021ac46670e1c00e1151bb6dd05b4d1bb10aa4ca,605.2202283849919
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,604.1326808047852
0x022860885b57964e4daa35e0838a9427a861ef65,601.1419249592169
0x013e074822e7776516a0c69dce430ec1fdb26c0d,601.1419249592169
0x0582a627a632dbf689786b1e537d22062706baa1,601.1419249592169
0x05b43571094e8613c2e993b4a8534ef974e84d75,601.1419249592169
0x03c559e75e6f0340dd23559fb19758584a3774a0,601.1419249592169
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,601.1419249592169
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,601.1419249592169
0x060ad357c1f777fb031e7404ac26ee88b5a704b5,601.1419249592169
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,601.1419249592169
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,601.1419249592169
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,598.1511691136487
0x024e3c5dce2044ccf6b28179b88e9db503ee5c11,597.3355084284937
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,597.3355084284937
0x02fafec4c577431e5229f01df088cb699a7cc691,596.5198477433388
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,592.7134312126155
0x058b0479324ccba9a002ab761bf74ed6ff361525,592.7134312126155
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,592.7134312126155
0x03fde9f49e46f4b0518a26bfc8bd29569dbc40c2,592.7134312126155
0x022a109627e1f304eb65977c61b99b0b894868e5,592.7134312126155
0x05986ff3f0e4c621ba6484762f2d734201c33b54,592.7134312126155
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,592.7134312126155
0x03f4ac46922f745a7088e92df0a9b37f299e5614,592.7134312126155
0x02b0f2fdd791d194a5d941579a696894d67c38b2,592.7134312126155
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,592.7134312126155
0x0474f11e0367edde612e0119f62aad7695dd86d5,592.7134312126155
0x045038d82b5c27b5c992994cd4129aa80fd1a20c,592.7134312126155
0x025297ca7459dd67dbfd8443d9b5f321e89fad83,592.7134312126155
0x0249bea8bd7820ce8c8f122dc48ca1a2adda1ca6,588.9070146818923
0x05d2d40448ec264b542a3b2c308789796bce9e1e,588.363240891789
0x01af60b03e2b9cbf947568552462f9182b959db0,587.8194671016856
0x056a2909f81c63a6b18798c335a3f593402489c5,587.2756933115824
0x02aef62867532fbddf4521b3889a5af09b5333d8,586.4600326264274
0x026de7b3d021dd600438f69e49c0e34495bf0edc,586.4600326264274
0x020989d06ab6d1900d1152ea3fb4a756e3ec096e,585.6443719412724
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,584.8287112561175
0x027fcbfa8ac860652c516b16a2f02080917489d2,584.8287112561175
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,583.7411636759108
0x045896a702263b77d8ebabd6c51e826f0f3ebe39,583.7411636759108
